"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Texas"	"48"	"2017"	"2017"	"June"	"6"	31570
	"Texas"	"48"	"2017"	"2017"	"July"	"7"	32582
	"Texas"	"48"	"2017"	"2017"	"August"	"8"	35028
	"Texas"	"48"	"2017"	"2017"	"September"	"9"	34122
	"Texas"	"48"	"2017"	"2017"	"October"	"10"	33358
	"Texas"	"48"	"2017"	"2017"	"November"	"11"	32146
	"Texas"	"48"	"2017"	"2017"	"December"	"12"	31947
	"Texas"	"48"	"2018"	"2018"	"January"	"1"	31911
	"Texas"	"48"	"2018"	"2018"	"February"	"2"	28552
	"Texas"	"48"	"2018"	"2018"	"March"	"3"	30737
	"Texas"	"48"	"2018"	"2018"	"April"	"4"	28814
	"Texas"	"48"	"2018"	"2018"	"May"	"5"	31014
	"Texas"	"48"	"2018"	"2018"	"June"	"6"	31240
	"Texas"	"48"	"2018"	"2018"	"July"	"7"	32772
	"Texas"	"48"	"2018"	"2018"	"August"	"8"	34415
	"Texas"	"48"	"2018"	"2018"	"September"	"9"	32903
	"Texas"	"48"	"2018"	"2018"	"October"	"10"	33292
	"Texas"	"48"	"2018"	"2018"	"November"	"11"	31561
	"Texas"	"48"	"2018"	"2018"	"December"	"12"	31413
	"Texas"	"48"	"2019"	"2019"	"January"	"1"	31581
	"Texas"	"48"	"2019"	"2019"	"February"	"2"	27908
	"Texas"	"48"	"2019"	"2019"	"March"	"3"	29472
	"Texas"	"48"	"2019"	"2019"	"April"	"4"	29527
	"Texas"	"48"	"2019"	"2019"	"May"	"5"	31399
	"Texas"	"48"	"2019"	"2019"	"June"	"6"	30086
	"Texas"	"48"	"2019"	"2019"	"July"	"7"	33653
	"Texas"	"48"	"2019"	"2019"	"August"	"8"	34444
	"Texas"	"48"	"2019"	"2019"	"September"	"9"	33262
	"Texas"	"48"	"2019"	"2019"	"October"	"10"	33432
	"Texas"	"48"	"2019"	"2019"	"November"	"11"	30458
	"Texas"	"48"	"2019"	"2019"	"December"	"12"	32377
	"Texas"	"48"	"2020"	"2020"	"January"	"1"	31514
	"Texas"	"48"	"2020"	"2020"	"February"	"2"	28462
	"Texas"	"48"	"2020"	"2020"	"March"	"3"	30309
	"Texas"	"48"	"2020"	"2020"	"April"	"4"	29011
	"Texas"	"48"	"2020"	"2020"	"May"	"5"	29461
	"Texas"	"48"	"2020"	"2020"	"June"	"6"	29663
	"Texas"	"48"	"2020"	"2020"	"July"	"7"	32483
	"Texas"	"48"	"2020"	"2020"	"August"	"8"	32708
	"Texas"	"48"	"2020"	"2020"	"September"	"9"	32451
	"Texas"	"48"	"2020"	"2020"	"October"	"10"	31956
	"Texas"	"48"	"2020"	"2020"	"November"	"11"	29808
	"Texas"	"48"	"2020"	"2020"	"December"	"12"	30364
	"Texas"	"48"	"2021"	"2021"	"January"	"1"	28426
	"Texas"	"48"	"2021"	"2021"	"February"	"2"	26792
	"Texas"	"48"	"2021"	"2021"	"March"	"3"	30340
	"Texas"	"48"	"2021"	"2021"	"April"	"4"	28647
	"Texas"	"48"	"2021"	"2021"	"May"	"5"	29387
	"Texas"	"48"	"2021"	"2021"	"June"	"6"	31080
	"Texas"	"48"	"2021"	"2021"	"July"	"7"	33019
	"Texas"	"48"	"2021"	"2021"	"August"	"8"	33864
	"Texas"	"48"	"2021"	"2021"	"September"	"9"	33904
	"Texas"	"48"	"2021"	"2021"	"October"	"10"	32661
	"Texas"	"48"	"2021"	"2021"	"November"	"11"	32111
	"Texas"	"48"	"2021"	"2021"	"December"	"12"	33363
	"Texas"	"48"	"2022"	"2022"	"January"	"1"	31375
	"Texas"	"48"	"2022"	"2022"	"February"	"2"	28856
	"Texas"	"48"	"2022"	"2022"	"March"	"3"	32268
	"Texas"	"48"	"2022"	"2022"	"April"	"4"	29814
	"Texas"	"48"	"2022"	"2022"	"May"	"5"	30452
	"Texas"	"48"	"2022"	"2022"	"June"	"6"	32148
	"Texas"	"48"	"2022"	"2022"	"July"	"7"	33486
	"Texas"	"48"	"2022"	"2022"	"August"	"8"	36498
	"Texas"	"48"	"2022"	"2022"	"September"	"9"	33875
	"Texas"	"48"	"2022"	"2022"	"October"	"10"	33019
	"Texas"	"48"	"2022"	"2022"	"November"	"11"	33353
	"Texas"	"48"	"2022"	"2022"	"December"	"12"	34597
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	3809
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	3842
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	4401
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	4306
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	4438
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	4446
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	4412
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	4695
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	4320
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	4135
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	3822
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	3838
	"Utah"	"49"	"2017"	"2017"	"January"	"1"	3753
	"Utah"	"49"	"2017"	"2017"	"February"	"2"	3617
	"Utah"	"49"	"2017"	"2017"	"March"	"3"	4162
	"Utah"	"49"	"2017"	"2017"	"April"	"4"	4010
	"Utah"	"49"	"2017"	"2017"	"May"	"5"	4363
	"Utah"	"49"	"2017"	"2017"	"June"	"6"	4367
	"Utah"	"49"	"2017"	"2017"	"July"	"7"	4307
	"Utah"	"49"	"2017"	"2017"	"August"	"8"	4416
	"Utah"	"49"	"2017"	"2017"	"September"	"9"	4094
	"Utah"	"49"	"2017"	"2017"	"October"	"10"	3946
	"Utah"	"49"	"2017"	"2017"	"November"	"11"	3835
	"Utah"	"49"	"2017"	"2017"	"December"	"12"	3715
	"Utah"	"49"	"2018"	"2018"	"January"	"1"	3706
	"Utah"	"49"	"2018"	"2018"	"February"	"2"	3528
	"Utah"	"49"	"2018"	"2018"	"March"	"3"	3951
	"Utah"	"49"	"2018"	"2018"	"April"	"4"	3920
	"Utah"	"49"	"2018"	"2018"	"May"	"5"	4120
	"Utah"	"49"	"2018"	"2018"	"June"	"6"	4050
	"Utah"	"49"	"2018"	"2018"	"July"	"7"	4246
	"Utah"	"49"	"2018"	"2018"	"August"	"8"	4322
	"Utah"	"49"	"2018"	"2018"	"September"	"9"	3908
	"Utah"	"49"	"2018"	"2018"	"October"	"10"	4145
	"Utah"	"49"	"2018"	"2018"	"November"	"11"	3686
	"Utah"	"49"	"2018"	"2018"	"December"	"12"	3627
	"Utah"	"49"	"2019"	"2019"	"January"	"1"	3765
	"Utah"	"49"	"2019"	"2019"	"February"	"2"	3529
	"Utah"	"49"	"2019"	"2019"	"March"	"3"	3922
	"Utah"	"49"	"2019"	"2019"	"April"	"4"	3815
	"Utah"	"49"	"2019"	"2019"	"May"	"5"	4178
	"Utah"	"49"	"2019"	"2019"	"June"	"6"	3966
	"Utah"	"49"	"2019"	"2019"	"July"	"7"	4416
	"Utah"	"49"	"2019"	"2019"	"August"	"8"	4130
	"Utah"	"49"	"2019"	"2019"	"September"	"9"	3985
	"Utah"	"49"	"2019"	"2019"	"October"	"10"	4068
	"Utah"	"49"	"2019"	"2019"	"November"	"11"	3508
	"Utah"	"49"	"2019"	"2019"	"December"	"12"	3544
	"Utah"	"49"	"2020"	"2020"	"January"	"1"	3682
	"Utah"	"49"	"2020"	"2020"	"February"	"2"	3531
	"Utah"	"49"	"2020"	"2020"	"March"	"3"	3995
	"Utah"	"49"	"2020"	"2020"	"April"	"4"	3882
	"Utah"	"49"	"2020"	"2020"	"May"	"5"	3880
	"Utah"	"49"	"2020"	"2020"	"June"	"6"	4114
	"Utah"	"49"	"2020"	"2020"	"July"	"7"	4218
	"Utah"	"49"	"2020"	"2020"	"August"	"8"	4022
	"Utah"	"49"	"2020"	"2020"	"September"	"9"	3805
	"Utah"	"49"	"2020"	"2020"	"October"	"10"	3779
	"Utah"	"49"	"2020"	"2020"	"November"	"11"	3367
	"Utah"	"49"	"2020"	"2020"	"December"	"12"	3427
	"Utah"	"49"	"2021"	"2021"	"January"	"1"	3346
	"Utah"	"49"	"2021"	"2021"	"February"	"2"	3427
	"Utah"	"49"	"2021"	"2021"	"March"	"3"	4101
	"Utah"	"49"	"2021"	"2021"	"April"	"4"	3908
	"Utah"	"49"	"2021"	"2021"	"May"	"5"	4097
	"Utah"	"49"	"2021"	"2021"	"June"	"6"	4216
	"Utah"	"49"	"2021"	"2021"	"July"	"7"	4197
	"Utah"	"49"	"2021"	"2021"	"August"	"8"	4153
	"Utah"	"49"	"2021"	"2021"	"September"	"9"	4015
	"Utah"	"49"	"2021"	"2021"	"October"	"10"	3838
	"Utah"	"49"	"2021"	"2021"	"November"	"11"	3656
	"Utah"	"49"	"2021"	"2021"	"December"	"12"	3758
	"Utah"	"49"	"2022"	"2022"	"January"	"1"	3553
	"Utah"	"49"	"2022"	"2022"	"February"	"2"	3404
	"Utah"	"49"	"2022"	"2022"	"March"	"3"	4032
	"Utah"	"49"	"2022"	"2022"	"April"	"4"	3822
	"Utah"	"49"	"2022"	"2022"	"May"	"5"	3921
	"Utah"	"49"	"2022"	"2022"	"June"	"6"	3946
	"Utah"	"49"	"2022"	"2022"	"July"	"7"	4082
	"Utah"	"49"	"2022"	"2022"	"August"	"8"	4044
	"Utah"	"49"	"2022"	"2022"	"September"	"9"	3765
	"Utah"	"49"	"2022"	"2022"	"October"	"10"	3804
	"Utah"	"49"	"2022"	"2022"	"November"	"11"	3698
	"Utah"	"49"	"2022"	"2022"	"December"	"12"	3697
	"Vermont"	"50"	"2016"	"2016"	"January"	"1"	416
	"Vermont"	"50"	"2016"	"2016"	"February"	"2"	454
	"Vermont"	"50"	"2016"	"2016"	"March"	"3"	474
	"Vermont"	"50"	"2016"	"2016"	"April"	"4"	477
	"Vermont"	"50"	"2016"	"2016"	"May"	"5"	503
	"Vermont"	"50"	"2016"	"2016"	"June"	"6"	524
	"Vermont"	"50"	"2016"	"2016"	"July"	"7"	541
	"Vermont"	"50"	"2016"	"2016"	"August"	"8"	548
	"Vermont"	"50"	"2016"	"2016"	"September"	"9"	486
	"Vermont"	"50"	"2016"	"2016"	"October"	"10"	462
	"Vermont"	"50"	"2016"	"2016"	"November"	"11"	420
	"Vermont"	"50"	"2016"	"2016"	"December"	"12"	451
	"Vermont"	"50"	"2017"	"2017"	"January"	"1"	501
	"Vermont"	"50"	"2017"	"2017"	"February"	"2"	379
	"Vermont"	"50"	"2017"	"2017"	"March"	"3"	448
	"Vermont"	"50"	"2017"	"2017"	"April"	"4"	487
	"Vermont"	"50"	"2017"	"2017"	"May"	"5"	479
	"Vermont"	"50"	"2017"	"2017"	"June"	"6"	551
	"Vermont"	"50"	"2017"	"2017"	"July"	"7"	481
	"Vermont"	"50"	"2017"	"2017"	"August"	"8"	514
	"Vermont"	"50"	"2017"	"2017"	"September"	"9"	468
	"Vermont"	"50"	"2017"	"2017"	"October"	"10"	490
	"Vermont"	"50"	"2017"	"2017"	"November"	"11"	457
	"Vermont"	"50"	"2017"	"2017"	"December"	"12"	400
	"Vermont"	"50"	"2018"	"2018"	"January"	"1"	420
	"Vermont"	"50"	"2018"	"2018"	"February"	"2"	385
	"Vermont"	"50"	"2018"	"2018"	"March"	"3"	473
	"Vermont"	"50"	"2018"	"2018"	"April"	"4"	431
	"Vermont"	"50"	"2018"	"2018"	"May"	"5"	442
	"Vermont"	"50"	"2018"	"2018"	"June"	"6"	471
	"Vermont"	"50"	"2018"	"2018"	"July"	"7"	513
	"Vermont"	"50"	"2018"	"2018"	"August"	"8"	508
	"Vermont"	"50"	"2018"	"2018"	"September"	"9"	438
	"Vermont"	"50"	"2018"	"2018"	"October"	"10"	482
	"Vermont"	"50"	"2018"	"2018"	"November"	"11"	426
	"Vermont"	"50"	"2018"	"2018"	"December"	"12"	443
	"Vermont"	"50"	"2019"	"2019"	"January"	"1"	423
	"Vermont"	"50"	"2019"	"2019"	"February"	"2"	396
	"Vermont"	"50"	"2019"	"2019"	"March"	"3"	453
	"Vermont"	"50"	"2019"	"2019"	"April"	"4"	443
	"Vermont"	"50"	"2019"	"2019"	"May"	"5"	466
	"Vermont"	"50"	"2019"	"2019"	"June"	"6"	508
	"Vermont"	"50"	"2019"	"2019"	"July"	"7"	495
	"Vermont"	"50"	"2019"	"2019"	"August"	"8"	459
	"Vermont"	"50"	"2019"	"2019"	"September"	"9"	461
	"Vermont"	"50"	"2019"	"2019"	"October"	"10"	445
	"Vermont"	"50"	"2019"	"2019"	"November"	"11"	406
	"Vermont"	"50"	"2019"	"2019"	"December"	"12"	406
	"Vermont"	"50"	"2020"	"2020"	"January"	"1"	426
	"Vermont"	"50"	"2020"	"2020"	"February"	"2"	378
	"Vermont"	"50"	"2020"	"2020"	"March"	"3"	465
	"Vermont"	"50"	"2020"	"2020"	"April"	"4"	409
	"Vermont"	"50"	"2020"	"2020"	"May"	"5"	460
	"Vermont"	"50"	"2020"	"2020"	"June"	"6"	442
	"Vermont"	"50"	"2020"	"2020"	"July"	"7"	471
	"Vermont"	"50"	"2020"	"2020"	"August"	"8"	484
	"Vermont"	"50"	"2020"	"2020"	"September"	"9"	432
	"Vermont"	"50"	"2020"	"2020"	"October"	"10"	394
	"Vermont"	"50"	"2020"	"2020"	"November"	"11"	369
	"Vermont"	"50"	"2020"	"2020"	"December"	"12"	403
	"Vermont"	"50"	"2021"	"2021"	"January"	"1"	400
	"Vermont"	"50"	"2021"	"2021"	"February"	"2"	361
	"Vermont"	"50"	"2021"	"2021"	"March"	"3"	423
	"Vermont"	"50"	"2021"	"2021"	"April"	"4"	468
	"Vermont"	"50"	"2021"	"2021"	"May"	"5"	446
	"Vermont"	"50"	"2021"	"2021"	"June"	"6"	523
	"Vermont"	"50"	"2021"	"2021"	"July"	"7"	514
	"Vermont"	"50"	"2021"	"2021"	"August"	"8"	540
	"Vermont"	"50"	"2021"	"2021"	"September"	"9"	469
	"Vermont"	"50"	"2021"	"2021"	"October"	"10"	427
	"Vermont"	"50"	"2021"	"2021"	"November"	"11"	390
	"Vermont"	"50"	"2021"	"2021"	"December"	"12"	423
	"Vermont"	"50"	"2022"	"2022"	"January"	"1"	452
	"Vermont"	"50"	"2022"	"2022"	"February"	"2"	359
	"Vermont"	"50"	"2022"	"2022"	"March"	"3"	469
	"Vermont"	"50"	"2022"	"2022"	"April"	"4"	437
	"Vermont"	"50"	"2022"	"2022"	"May"	"5"	466
	"Vermont"	"50"	"2022"	"2022"	"June"	"6"	491
	"Vermont"	"50"	"2022"	"2022"	"July"	"7"	471
	"Vermont"	"50"	"2022"	"2022"	"August"	"8"	474
	"Vermont"	"50"	"2022"	"2022"	"September"	"9"	464
	"Vermont"	"50"	"2022"	"2022"	"October"	"10"	418
	"Vermont"	"50"	"2022"	"2022"	"November"	"11"	408
	"Vermont"	"50"	"2022"	"2022"	"December"	"12"	407
	"Virginia"	"51"	"2016"	"2016"	"January"	"1"	8218
	"Virginia"	"51"	"2016"	"2016"	"February"	"2"	8057
	"Virginia"	"51"	"2016"	"2016"	"March"	"3"	8680
	"Virginia"	"51"	"2016"	"2016"	"April"	"4"	8271
	"Virginia"	"51"	"2016"	"2016"	"May"	"5"	8773
	"Virginia"	"51"	"2016"	"2016"	"June"	"6"	8638
	"Virginia"	"51"	"2016"	"2016"	"July"	"7"	8862
	"Virginia"	"51"	"2016"	"2016"	"August"	"8"	9372
	"Virginia"	"51"	"2016"	"2016"	"September"	"9"	8870
	"Virginia"	"51"	"2016"	"2016"	"October"	"10"	8320
	"Virginia"	"51"	"2016"	"2016"	"November"	"11"	8045
	"Virginia"	"51"	"2016"	"2016"	"December"	"12"	8354
	"Virginia"	"51"	"2017"	"2017"	"January"	"1"	8119
	"Virginia"	"51"	"2017"	"2017"	"February"	"2"	7214
	"Virginia"	"51"	"2017"	"2017"	"March"	"3"	8377
	"Virginia"	"51"	"2017"	"2017"	"April"	"4"	7674
	"Virginia"	"51"	"2017"	"2017"	"May"	"5"	8441
	"Virginia"	"51"	"2017"	"2017"	"June"	"6"	8521
	"Virginia"	"51"	"2017"	"2017"	"July"	"7"	8653
	"Virginia"	"51"	"2017"	"2017"	"August"	"8"	9232
	"Virginia"	"51"	"2017"	"2017"	"September"	"9"	8994
	"Virginia"	"51"	"2017"	"2017"	"October"	"10"	8723
	"Virginia"	"51"	"2017"	"2017"	"November"	"11"	8286
	"Virginia"	"51"	"2017"	"2017"	"December"	"12"	8157
	"Virginia"	"51"	"2018"	"2018"	"January"	"1"	8297
	"Virginia"	"51"	"2018"	"2018"	"February"	"2"	7398
	"Virginia"	"51"	"2018"	"2018"	"March"	"3"	8360
	"Virginia"	"51"	"2018"	"2018"	"April"	"4"	8029
	"Virginia"	"51"	"2018"	"2018"	"May"	"5"	8505
	"Virginia"	"51"	"2018"	"2018"	"June"	"6"	8349
	"Virginia"	"51"	"2018"	"2018"	"July"	"7"	8679
	"Virginia"	"51"	"2018"	"2018"	"August"	"8"	9036
	"Virginia"	"51"	"2018"	"2018"	"September"	"9"	8717
	"Virginia"	"51"	"2018"	"2018"	"October"	"10"	8513
	"Virginia"	"51"	"2018"	"2018"	"November"	"11"	8071
	"Virginia"	"51"	"2018"	"2018"	"December"	"12"	7889
	"Virginia"	"51"	"2019"	"2019"	"January"	"1"	8010
	"Virginia"	"51"	"2019"	"2019"	"February"	"2"	7193
	"Virginia"	"51"	"2019"	"2019"	"March"	"3"	8165
	"Virginia"	"51"	"2019"	"2019"	"April"	"4"	7864
	"Virginia"	"51"	"2019"	"2019"	"May"	"5"	8276
	"Virginia"	"51"	"2019"	"2019"	"June"	"6"	7787
	"Virginia"	"51"	"2019"	"2019"	"July"	"7"	8629
	"Virginia"	"51"	"2019"	"2019"	"August"	"8"	8813
	"Virginia"	"51"	"2019"	"2019"	"September"	"9"	8707
	"Virginia"	"51"	"2019"	"2019"	"October"	"10"	8129
	"Virginia"	"51"	"2019"	"2019"	"November"	"11"	7907
	"Virginia"	"51"	"2019"	"2019"	"December"	"12"	7949
	"Virginia"	"51"	"2020"	"2020"	"January"	"1"	7894
	"Virginia"	"51"	"2020"	"2020"	"February"	"2"	7489
	"Virginia"	"51"	"2020"	"2020"	"March"	"3"	7889
	"Virginia"	"51"	"2020"	"2020"	"April"	"4"	7723
	"Virginia"	"51"	"2020"	"2020"	"May"	"5"	7938
	"Virginia"	"51"	"2020"	"2020"	"June"	"6"	7930
	"Virginia"	"51"	"2020"	"2020"	"July"	"7"	8438
	"Virginia"	"51"	"2020"	"2020"	"August"	"8"	8429
	"Virginia"	"51"	"2020"	"2020"	"September"	"9"	8110
	"Virginia"	"51"	"2020"	"2020"	"October"	"10"	8068
	"Virginia"	"51"	"2020"	"2020"	"November"	"11"	7328
	"Virginia"	"51"	"2020"	"2020"	"December"	"12"	7513
	"Virginia"	"51"	"2021"	"2021"	"January"	"1"	7304
	"Virginia"	"51"	"2021"	"2021"	"February"	"2"	6946
	"Virginia"	"51"	"2021"	"2021"	"March"	"3"	8063
	"Virginia"	"51"	"2021"	"2021"	"April"	"4"	7793
	"Virginia"	"51"	"2021"	"2021"	"May"	"5"	7916
	"Virginia"	"51"	"2021"	"2021"	"June"	"6"	8395
	"Virginia"	"51"	"2021"	"2021"	"July"	"7"	8469
	"Virginia"	"51"	"2021"	"2021"	"August"	"8"	8525
	"Virginia"	"51"	"2021"	"2021"	"September"	"9"	8590
	"Virginia"	"51"	"2021"	"2021"	"October"	"10"	8092
	"Virginia"	"51"	"2021"	"2021"	"November"	"11"	7683
	"Virginia"	"51"	"2021"	"2021"	"December"	"12"	8049
	"Virginia"	"51"	"2022"	"2022"	"January"	"1"	7600
	"Virginia"	"51"	"2022"	"2022"	"February"	"2"	7316
	"Virginia"	"51"	"2022"	"2022"	"March"	"3"	7808
	"Virginia"	"51"	"2022"	"2022"	"April"	"4"	7572
	"Virginia"	"51"	"2022"	"2022"	"May"	"5"	7777
	"Virginia"	"51"	"2022"	"2022"	"June"	"6"	8182
	"Virginia"	"51"	"2022"	"2022"	"July"	"7"	8459
	"Virginia"	"51"	"2022"	"2022"	"August"	"8"	8925
	"Virginia"	"51"	"2022"	"2022"	"September"	"9"	8140
	"Virginia"	"51"	"2022"	"2022"	"October"	"10"	7887
	"Virginia"	"51"	"2022"	"2022"	"November"	"11"	7873
	"Virginia"	"51"	"2022"	"2022"	"December"	"12"	8091
	"Washington"	"53"	"2016"	"2016"	"January"	"1"	7265
	"Washington"	"53"	"2016"	"2016"	"February"	"2"	6912
	"Washington"	"53"	"2016"	"2016"	"March"	"3"	7643
	"Washington"	"53"	"2016"	"2016"	"April"	"4"	7317
	"Washington"	"53"	"2016"	"2016"	"May"	"5"	7815
	"Washington"	"53"	"2016"	"2016"	"June"	"6"	7975
	"Washington"	"53"	"2016"	"2016"	"July"	"7"	8068
	"Washington"	"53"	"2016"	"2016"	"August"	"8"	8060
	"Washington"	"53"	"2016"	"2016"	"September"	"9"	7791
	"Washington"	"53"	"2016"	"2016"	"October"	"10"	7501
	"Washington"	"53"	"2016"	"2016"	"November"	"11"	7012
	"Washington"	"53"	"2016"	"2016"	"December"	"12"	7146
	"Washington"	"53"	"2017"	"2017"	"January"	"1"	7078
	"Washington"	"53"	"2017"	"2017"	"February"	"2"	6613
	"Washington"	"53"	"2017"	"2017"	"March"	"3"	7301
	"Washington"	"53"	"2017"	"2017"	"April"	"4"	7187
	"Washington"	"53"	"2017"	"2017"	"May"	"5"	7674
	"Washington"	"53"	"2017"	"2017"	"June"	"6"	7495
	"Washington"	"53"	"2017"	"2017"	"July"	"7"	7695
	"Washington"	"53"	"2017"	"2017"	"August"	"8"	7807
	"Washington"	"53"	"2017"	"2017"	"September"	"9"	7471
	"Washington"	"53"	"2017"	"2017"	"October"	"10"	7233
	"Washington"	"53"	"2017"	"2017"	"November"	"11"	7095
	"Washington"	"53"	"2017"	"2017"	"December"	"12"	6913
	"Washington"	"53"	"2018"	"2018"	"January"	"1"	7048
	"Washington"	"53"	"2018"	"2018"	"February"	"2"	6406
	"Washington"	"53"	"2018"	"2018"	"March"	"3"	7371
	"Washington"	"53"	"2018"	"2018"	"April"	"4"	7016
	"Washington"	"53"	"2018"	"2018"	"May"	"5"	7368
	"Washington"	"53"	"2018"	"2018"	"June"	"6"	7320
	"Washington"	"53"	"2018"	"2018"	"July"	"7"	7812
	"Washington"	"53"	"2018"	"2018"	"August"	"8"	7800
	"Washington"	"53"	"2018"	"2018"	"September"	"9"	7170
	"Washington"	"53"	"2018"	"2018"	"October"	"10"	7119
	"Washington"	"53"	"2018"	"2018"	"November"	"11"	6930
	"Washington"	"53"	"2018"	"2018"	"December"	"12"	6725
	"Washington"	"53"	"2019"	"2019"	"January"	"1"	6814
	"Washington"	"53"	"2019"	"2019"	"February"	"2"	6399
	"Washington"	"53"	"2019"	"2019"	"March"	"3"	7270
	"Washington"	"53"	"2019"	"2019"	"April"	"4"	6936
	"Washington"	"53"	"2019"	"2019"	"May"	"5"	7522
	"Washington"	"53"	"2019"	"2019"	"June"	"6"	7224
	"Washington"	"53"	"2019"	"2019"	"July"	"7"	7714
	"Washington"	"53"	"2019"	"2019"	"August"	"8"	7690
	"Washington"	"53"	"2019"	"2019"	"September"	"9"	7179
	"Washington"	"53"	"2019"	"2019"	"October"	"10"	7016
	"Washington"	"53"	"2019"	"2019"	"November"	"11"	6478
	"Washington"	"53"	"2019"	"2019"	"December"	"12"	6653
	"Washington"	"53"	"2020"	"2020"	"January"	"1"	6825
	"Washington"	"53"	"2020"	"2020"	"February"	"2"	6542
	"Washington"	"53"	"2020"	"2020"	"March"	"3"	7043
	"Washington"	"53"	"2020"	"2020"	"April"	"4"	6850
	"Washington"	"53"	"2020"	"2020"	"May"	"5"	7095
	"Washington"	"53"	"2020"	"2020"	"June"	"6"	7129
	"Washington"	"53"	"2020"	"2020"	"July"	"7"	7602
	"Washington"	"53"	"2020"	"2020"	"August"	"8"	7222
	"Washington"	"53"	"2020"	"2020"	"September"	"9"	6868
	"Washington"	"53"	"2020"	"2020"	"October"	"10"	7034
	"Washington"	"53"	"2020"	"2020"	"November"	"11"	6348
	"Washington"	"53"	"2020"	"2020"	"December"	"12"	6528
	"Washington"	"53"	"2021"	"2021"	"January"	"1"	6370
	"Washington"	"53"	"2021"	"2021"	"February"	"2"	6131
	"Washington"	"53"	"2021"	"2021"	"March"	"3"	6916
	"Washington"	"53"	"2021"	"2021"	"April"	"4"	7082
	"Washington"	"53"	"2021"	"2021"	"May"	"5"	7238
	"Washington"	"53"	"2021"	"2021"	"June"	"6"	7200
	"Washington"	"53"	"2021"	"2021"	"July"	"7"	7466
	"Washington"	"53"	"2021"	"2021"	"August"	"8"	7587
	"Washington"	"53"	"2021"	"2021"	"September"	"9"	7313
	"Washington"	"53"	"2021"	"2021"	"October"	"10"	7044
	"Washington"	"53"	"2021"	"2021"	"November"	"11"	6672
	"Washington"	"53"	"2021"	"2021"	"December"	"12"	6892
	"Washington"	"53"	"2022"	"2022"	"January"	"1"	6625
	"Washington"	"53"	"2022"	"2022"	"February"	"2"	6283
	"Washington"	"53"	"2022"	"2022"	"March"	"3"	7044
	"Washington"	"53"	"2022"	"2022"	"April"	"4"	6861
	"Washington"	"53"	"2022"	"2022"	"May"	"5"	7043
	"Washington"	"53"	"2022"	"2022"	"June"	"6"	7088
	"Washington"	"53"	"2022"	"2022"	"July"	"7"	7408
	"Washington"	"53"	"2022"	"2022"	"August"	"8"	7533
	"Washington"	"53"	"2022"	"2022"	"September"	"9"	7006
	"Washington"	"53"	"2022"	"2022"	"October"	"10"	6896
	"Washington"	"53"	"2022"	"2022"	"November"	"11"	6686
	"Washington"	"53"	"2022"	"2022"	"December"	"12"	6860
	"West Virginia"	"54"	"2016"	"2016"	"January"	"1"	1560
	"West Virginia"	"54"	"2016"	"2016"	"February"	"2"	1470
	"West Virginia"	"54"	"2016"	"2016"	"March"	"3"	1605
	"West Virginia"	"54"	"2016"	"2016"	"April"	"4"	1490
	"West Virginia"	"54"	"2016"	"2016"	"May"	"5"	1586
	"West Virginia"	"54"	"2016"	"2016"	"June"	"6"	1543
	"West Virginia"	"54"	"2016"	"2016"	"July"	"7"	1715
	"West Virginia"	"54"	"2016"	"2016"	"August"	"8"	1747
	"West Virginia"	"54"	"2016"	"2016"	"September"	"9"	1684
	"West Virginia"	"54"	"2016"	"2016"	"October"	"10"	1552
	"West Virginia"	"54"	"2016"	"2016"	"November"	"11"	1552
	"West Virginia"	"54"	"2016"	"2016"	"December"	"12"	1575
	"West Virginia"	"54"	"2017"	"2017"	"January"	"1"	1533
	"West Virginia"	"54"	"2017"	"2017"	"February"	"2"	1489
	"West Virginia"	"54"	"2017"	"2017"	"March"	"3"	1552
	"West Virginia"	"54"	"2017"	"2017"	"April"	"4"	1396
	"West Virginia"	"54"	"2017"	"2017"	"May"	"5"	1575
	"West Virginia"	"54"	"2017"	"2017"	"June"	"6"	1582
	"West Virginia"	"54"	"2017"	"2017"	"July"	"7"	1655
	"West Virginia"	"54"	"2017"	"2017"	"August"	"8"	1738
	"West Virginia"	"54"	"2017"	"2017"	"September"	"9"	1638
	"West Virginia"	"54"	"2017"	"2017"	"October"	"10"	1495
	"West Virginia"	"54"	"2017"	"2017"	"November"	"11"	1512
	"West Virginia"	"54"	"2017"	"2017"	"December"	"12"	1510
	"West Virginia"	"54"	"2018"	"2018"	"January"	"1"	1564
	"West Virginia"	"54"	"2018"	"2018"	"February"	"2"	1428
	"West Virginia"	"54"	"2018"	"2018"	"March"	"3"	1535
	"West Virginia"	"54"	"2018"	"2018"	"April"	"4"	1385
